target_id	length	eff_length	est_counts	tpm
BcK1E1_00001	1476	1327	41567	471.312
BcK1E1_00002	1125	976	19910	306.939
BcK1E1_00003	1203	1054	3882	55.4173
BcK1E1_00004	486	337	576	25.7172
BcK1E1_00005	2097	1948	72989	563.766
BcK1E1_00006	2706	2557	92187	542.462
BcK1E1_00007	540	391	16741	644.221
BcK1E1_00008	1347	1198	25620	321.775
BcK1E1_00009	468	319	443	20.8951
BcK1E1_00010	966	817	1981	36.4832
BcK1E1_00011	1449	1300	3388	39.213
BcK1E1_00012	324	175	672	57.7779
BcK1E1_00013	1446	1297	167	1.93735
BcK1E1_00014	1170	1021	137	2.01895
BcK1E1_00015	180	33.6633	5	2.23483
BcK1E1_00016	447	298	420	21.2062
BcK1E1_00017	717	568	2807	74.3575
BcK1E1_00018	74	5.2474	0	0
BcK1E1_00019	74	5.2474	0	0
BcK1E1_00020	75	5.29865	0	0
BcK1E1_00021	777	628	623	14.9265
BcK1E1_00022	984	835	2357	42.4721
BcK1E1_00023	1332	1183	4951	62.9707
BcK1E1_00024	1335	1186	1464	18.5732
BcK1E1_00025	696	547	3023	83.1537
BcK1E1_00026	2757	2608	90767	523.662
BcK1E1_00027	1842	1693	8290	73.6764
BcK1E1_00028	1629	1480	5479	55.7019
BcK1E1_00029	1101	952	10679	168.781
BcK1E1_00030	381	232	4992	323.755
BcK1E1_00031	438	289	406	21.1377
BcK1E1_00032	2448	2299	53621	350.935
BcK1E1_00033	228	79.0036	3734	711.145
BcK1E1_00034	795	646	4998	116.411
BcK1E1_00035	1488	1339	4222	47.4426
BcK1E1_00036	474	325	9183	425.14
BcK1E1_00037	768	619	3237	78.6833
BcK1E1_00038	1092	943	3698	59.0046
BcK1E1_00039	645	496	1851	56.1507
BcK1E1_00040	2097	1948	24675	190.589
BcK1E1_00041	945	796	9338	176.511
BcK1E1_00042	1467	1318	20814	237.613
BcK1E1_00043	1626	1477	23273	237.084
BcK1E1_00044	1617	1468	25819	264.633
BcK1E1_00045	516	367	10758	441.058
BcK1E1_00046	708	559	26209	705.455
BcK1E1_00047	2448	2299	9268	60.6565
BcK1E1_00048	1266	1117	913	12.2984
BcK1E1_00049	657	508	162	4.79824
BcK1E1_00050	1071	922	2540	41.4508
BcK1E1_00051	984	835	1842	33.192
BcK1E1_00052	228	79.0036	82	15.617
BcK1E1_00053	86	5.93769	0	0
BcK1E1_00054	249	100	890	133.912
BcK1E1_00055	1257	1108	104	1.41229
BcK1E1_00056	717	568	282	7.47018
BcK1E1_00057	1368	1219	6560	80.9712
BcK1E1_00058	1956	1807	20868	173.761
BcK1E1_00059	2487	2338	10940	70.405
BcK1E1_00060	1011	862	3121	54.4775
BcK1E1_00061	1506	1357	9062	100.479
BcK1E1_00062	1455	1306	18058	208.045
BcK1E1_00063	1101	952	8957	141.565
BcK1E1_00064	74	5.2474	0	0
BcK1E1_00065	654	505	270	8.04457
BcK1E1_00066	1560	1411	11339	120.914
BcK1E1_00067	795	646	3338	77.7471
BcK1E1_00068	1101	952	3906	61.7342
BcK1E1_00069	954	805	4639	86.708
BcK1E1_00070	2640	2491	8966	54.1571
BcK1E1_00071	384	235	200	12.8054
BcK1E1_00072	1167	1018	182	2.69001
BcK1E1_00073	135	12.1958	10	12.3373
BcK1E1_00074	1284	1135	1272	16.8625
BcK1E1_00075	957	808	4749	88.4344
BcK1E1_00076	2331	2182	3174	21.8868
BcK1E1_00077	2700	2551	3592	21.1864
BcK1E1_00078	1104	955	5073	79.9267
BcK1E1_00079	1287	1138	43981	581.505
BcK1E1_00080	1515	1366	8675	95.5541
BcK1E1_00081	1095	946	6300	100.203
BcK1E1_00082	396	247	1809	110.198
BcK1E1_00083	1086	937	1366	21.9352
BcK1E1_00084	1515	1366	4744	52.2546
BcK1E1_00085	126	10.3458	13	18.9065
BcK1E1_00086	1602	1453	3425	35.4671
BcK1E1_00087	1350	1201	2175	27.2488
BcK1E1_00088	1053	904	15393	256.204
BcK1E1_00089	1041	892	49482	834.666
BcK1E1_00090	1818	1669	11562	104.233
BcK1E1_00091	1464	1315	3615	41.3631
BcK1E1_00092	279	130	7	0.810187
BcK1E1_00093	1035	886	1722	29.2435
BcK1E1_00094	1470	1321	4753	54.1372
BcK1E1_00095	2943	2794	2574	13.8616
BcK1E1_00096	1458	1309	8170	93.9102
BcK1E1_00097	492	343	77	3.37775
